Date,Ticker,Close,Target_Risk,pred_logistic,proba_logistic,pred_rf,proba_rf
2025-08-04,CABK,8.33,0,0,0.4063367834630899,0,0.28747628355183474
2025-08-05,CABK,8.39,0,0,0.38018057555833634,0,0.2840464098214557
2025-08-06,CABK,8.456,0,0,0.4002172881647249,0,0.32661936087540905
2025-08-07,CABK,8.534,0,0,0.3960821720416009,0,0.332337950145534
2025-08-08,CABK,8.614,0,0,0.4292254078083177,0,0.34496084914133024
2025-08-11,CABK,8.61,0,0,0.41484227364352105,0,0.3475049859941231
2025-08-12,CABK,8.692,0,0,0.4105786989526778,0,0.32620076464879894
2025-08-13,CABK,8.766,0,0,0.43007500083575695,0,0.34467463023237177
2025-08-14,CABK,8.82,0,0,0.42892585106373343,0,0.34306957473747174
2025-08-15,CABK,8.81,0,0,0.4644090795030571,0,0.35678762628729194
2025-08-18,CABK,8.804,0,0,0.46854664415230474,0,0.3543893765518382
2025-08-19,CABK,8.78,0,0,0.45755491648832347,0,0.3497178298470682
2025-08-20,CABK,8.73,0,0,0.46593215514419045,0,0.3474073230482879
2025-08-21,CABK,8.846,0,0,0.4480370704550676,0,0.3470965610013435
2025-08-22,CABK,8.794,0,0,0.44141230501079387,0,0.3361511124754471
2025-08-25,CABK,8.746,0,0,0.4446652412510472,0,0.34577326456663127
2025-08-26,CABK,8.656,0,0,0.4532425876306608,0,0.33261143012074984
2025-08-27,CABK,8.446,0,0,0.46009554470306946,0,0.322042732896459
2025-08-28,CABK,8.516,0,0,0.3991749028944668,0,0.28903745906294637
2025-08-29,CABK,8.53,0,0,0.3691038718783691,0,0.2694728769763609
2025-09-01,CABK,8.55,0,0,0.40144007495990675,0,0.2731187953279658
2025-09-02,CABK,8.45,0,0,0.410733268469883,0,0.2169324539752829
2024-06-03,CLNX,34.42,1,0,0.20976186330654673,0,0.3502842079795505
2024-06-04,CLNX,34.34,1,0,0.21009436782081534,0,0.37640962938640465
2024-06-05,CLNX,34.45,1,0,0.23136847757430926,0,0.3785848382414677
2024-06-06,CLNX,34.48,1,0,0.2160403508745685,0,0.3787059249849595
2024-06-07,CLNX,33.63,0,0,0.24444015801989105,0,0.36331518446190797
2024-06-10,CLNX,33.58,0,0,0.2172040794808646,0,0.3542717544393319
2024-06-11,CLNX,32.54,0,0,0.2519475689849187,0,0.35849910354808273
2024-06-12,CLNX,33.07,0,0,0.2446776994011949,0,0.3464447214462146
2024-06-13,CLNX,32.97,0,0,0.22810793994569864,0,0.3547903250361952
2024-06-14,CLNX,32.39,0,0,0.2341984365211032,0,0.3524661774052114
2024-06-17,CLNX,31.63,0,0,0.21566454869307516,0,0.3378561306068096
2024-06-18,CLNX,31.99,0,0,0.2089236074436952,0,0.3508850589483112
2024-06-19,CLNX,31.31,0,0,0.18229278288135173,0,0.3607104514746561
2024-06-20,CLNX,31.73,0,0,0.19027856429576326,0,0.32827538653008054
2024-06-21,CLNX,30.94,0,0,0.19290308668702616,0,0.337600334661081
2024-06-24,CLNX,31.47,0,0,0.20624608092118027,0,0.33383922287848283
2024-06-25,CLNX,31.25,0,0,0.1817547561163799,0,0.3619221846071843
2024-06-26,CLNX,30.96,0,0,0.22199629454481787,0,0.3282169901342476
2024-06-27,CLNX,30.59,0,0,0.222423047337656,0,0.3495087633707304
2024-06-28,CLNX,30.37,0,0,0.22400328877366144,0,0.3345386934310675
2024-07-01,CLNX,30.79,0,0,0.20292268913593892,0,0.3646292796015415
2024-07-02,CLNX,30.73,0,0,0.20132246216973504,0,0.3599964518024946
2024-07-03,CLNX,31.23,0,0,0.1977671538389632,0,0.3663336131109412
2024-07-04,CLNX,31.31,0,0,0.2019734185986078,0,0.37061496935076177
2024-07-05,CLNX,31.39,0,0,0.1999059822484142,0,0.3567022255949609
2024-07-08,CLNX,31.37,0,0,0.19546961967358353,0,0.35723721468200753
2024-07-09,CLNX,30.79,0,0,0.2040076800584574,0,0.32745949550782555
2024-07-10,CLNX,31.63,0,0,0.2207047760412099,0,0.3563705349960776
2024-07-11,CLNX,33.31,0,0,0.2072478071620651,0,0.3451006028948324
2024-07-12,CLNX,33.36,0,0,0.226657559254673,0,0.35506002962002103
2024-07-15,CLNX,32.79,0,0,0.2516088242236035,0,0.3470809070450395
2024-07-16,CLNX,32.7,0,0,0.26502379227909517,0,0.3385466801251658
2024-07-17,CLNX,32.6,0,0,0.2003196343296363,0,0.3086531329622984
2024-07-18,CLNX,32.54,0,0,0.2046929676407094,0,0.29986435560356645
2024-07-19,CLNX,32.56,0,0,0.2028512980594851,0,0.29724439122145907
2024-07-22,CLNX,32.42,0,0,0.23006779535964833,0,0.3202973898652071
2024-07-23,CLNX,32.32,0,0,0.2098881803658252,0,0.3063641367314284
2024-07-24,CLNX,31.81,0,0,0.20211317248962427,0,0.2873793068387055
2024-07-25,CLNX,31.39,0,0,0.18611001480670503,0,0.2974102994124348
2024-07-26,CLNX,32.21,0,0,0.17764661421491884,0,0.31112686597323125
2024-07-29,CLNX,32.25,0,0,0.18464005283484874,0,0.319196075615354
2024-07-30,CLNX,32.46,0,0,0.1814880206851195,0,0.3119476922570145
2024-07-31,CLNX,32.18,0,0,0.1997683763156362,0,0.3250677076657731
2024-08-01,CLNX,33.56,0,0,0.1658105003965089,0,0.26626100295945443
2024-08-02,CLNX,34.35,0,0,0.12963088986347512,0,0.3014505552284817
2024-08-05,CLNX,33.71,0,0,0.10322736149330172,0,0.27880938635655167
2024-08-06,CLNX,33.28,0,0,0.1385598533227398,0,0.2643192192907352
2024-08-07,CLNX,34.05,0,0,0.132812081015827,0,0.29616032342126103
2024-08-08,CLNX,33.46,0,0,0.1249647907012193,0,0.29302986778864737
2024-08-09,CLNX,34.38,0,0,0.1337378135487304,0,0.2784642035562636
2024-08-12,CLNX,34.04,0,0,0.14048348118666715,0,0.2845822381834893
2024-08-13,CLNX,34.45,0,0,0.17028261350946503,0,0.26369064552002913
2024-08-14,CLNX,34.43,0,0,0.16491826661518832,0,0.28110287342485857
2024-08-15,CLNX,33.97,0,0,0.19887317348917719,0,0.2762688616061942
2024-08-16,CLNX,34.01,0,0,0.19038548495009822,0,0.2701593521539142
2024-08-19,CLNX,34.36,0,0,0.1923530154067905,0,0.29762461019630504
2024-08-20,CLNX,34.26,0,0,0.18153244999921708,0,0.2759491964184175
2024-08-21,CLNX,34.4,0,0,0.19324324324031653,0,0.26977754926177006
2024-08-22,CLNX,34.39,0,0,0.18301679133217108,0,0.2877631007481736
2024-08-23,CLNX,35.13,0,0,0.20137973882049848,0,0.3057743043514354
2024-08-26,CLNX,35.28,0,0,0.17913676108484333,0,0.3014532993894122
2024-08-27,CLNX,35.34,0,0,0.20166503796470897,0,0.30831422924158447
2024-08-28,CLNX,35.45,0,0,0.18492461712047703,0,0.2886924363745548
2024-08-29,CLNX,35.0,0,0,0.20177722825121613,0,0.2660028666928019
2024-08-30,CLNX,34.93,0,0,0.19574030025414302,0,0.258433925211476
2024-09-02,CLNX,34.8,0,0,0.16539763952308598,0,0.21254188486735773
2024-09-03,CLNX,34.73,0,0,0.15777035608733347,0,0.22810119512516938
2024-09-04,CLNX,35.16,0,0,0.15234749471056783,0,0.23860262340781807
2024-09-05,CLNX,35.4,0,0,0.1523629292907523,0,0.22981016061990048
2024-09-06,CLNX,35.28,0,0,0.15775049859850343,0,0.20669206794513698
2024-09-09,CLNX,35.39,0,0,0.1744213200134803,0,0.1928116489179422
2024-09-10,CLNX,35.94,0,0,0.17569290727531678,0,0.2174173631977727
2024-09-11,CLNX,36.12,0,0,0.18871812644554858,0,0.23131879629412183
2024-09-12,CLNX,36.15,0,0,0.19030470846886766,0,0.23066225504385807
2024-09-13,CLNX,36.77,0,0,0.2237725396017554,0,0.23159409534549455
2024-09-16,CLNX,36.7,0,0,0.2135489791984033,0,0.24839135055220637
2024-09-17,CLNX,36.87,0,0,0.2132664402812367,0,0.22861779232867885
2024-09-18,CLNX,36.82,0,0,0.22229829054612335,0,0.23611970359383197
2024-09-19,CLNX,35.85,0,0,0.2521965574384329,0,0.21156586857780596
2024-09-20,CLNX,35.78,0,0,0.2465085894308406,0,0.18792736280105282
2024-09-23,CLNX,36.4,0,0,0.22660414440494225,0,0.22235844435426633
2024-09-24,CLNX,36.02,0,0,0.22952100278429613,0,0.22068401474007596
2024-09-25,CLNX,36.15,1,0,0.231167059209979,0,0.19544383376297028
2024-09-26,CLNX,36.32,1,0,0.22910242408628503,0,0.22527310094786188
2024-09-27,CLNX,36.58,1,0,0.21470290446145526,0,0.22551944938407995
2024-09-30,CLNX,36.43,1,0,0.2117848099735921,0,0.22667713329862593
2024-10-01,CLNX,36.95,1,0,0.24410819241715884,0,0.25432058261193063
2024-10-02,CLNX,36.83,1,0,0.22887953809963102,0,0.2545146830711078
2024-10-03,CLNX,36.49,1,0,0.2029892258985372,0,0.21450801863998123
2024-10-04,CLNX,36.3,1,0,0.20191370997269067,0,0.1940514361112876
2024-10-07,CLNX,35.63,1,0,0.1963429475509981,0,0.23314509967834554
2024-10-08,CLNX,35.77,1,0,0.19198591727932898,0,0.2365853429405973
2024-10-09,CLNX,35.9,1,0,0.1898837812742511,0,0.2361581386728363
2024-10-10,CLNX,35.27,1,0,0.19578259527002478,0,0.24383109486465904
2024-10-11,CLNX,35.37,1,0,0.19649192137759447,0,0.21637324110240044
2024-10-14,CLNX,35.9,1,0,0.19379429402390375,0,0.26906858463851147
2024-10-15,CLNX,36.25,1,0,0.18716846009890714,0,0.29709690186355636
2024-10-16,CLNX,36.78,1,0,0.21075980593517943,0,0.2838885417424812
2024-10-17,CLNX,36.33,1,0,0.22702667423287679,0,0.25351701747509836
2024-10-18,CLNX,36.12,1,0,0.2286799538984847,0,0.2262887252701258
2024-10-21,CLNX,35.41,1,0,0.21795096934820907,0,0.2269698963585173
2024-10-22,CLNX,34.6,0,0,0.20416603304849149,0,0.21861476347422634
2024-10-23,CLNX,34.75,0,0,0.1916794353041679,0,0.23500318962210556
2024-10-24,CLNX,35.2,1,0,0.17772572376293755,0,0.25179448451931286
2024-10-25,CLNX,35.12,1,0,0.16425078060754972,0,0.25522962854085746
2024-10-28,CLNX,35.3,1,0,0.18348966349638027,0,0.2278695804513183
2024-10-29,CLNX,34.71,0,0,0.19836365353985352,0,0.2442205049721709
2024-10-30,CLNX,34.37,0,0,0.16860564441269485,0,0.23349537364270204
2024-10-31,CLNX,33.7,0,0,0.152229933450258,0,0.2517162547026262
2024-11-01,CLNX,34.06,0,0,0.16588266547945466,0,0.2690209935590158
2024-11-04,CLNX,33.89,0,0,0.156197224900655,0,0.2949459227826999
2024-11-05,CLNX,33.41,0,0,0.1796953769216122,0,0.26867218946534804
2024-11-06,CLNX,32.5,0,0,0.1986027981049117,0,0.2732259787047574
2024-11-07,CLNX,32.24,0,0,0.1966613318989495,0,0.26983101346824806
2024-11-08,CLNX,33.05,1,0,0.1782135812247134,0,0.31217975741722076
2024-11-11,CLNX,33.81,1,0,0.1807286612638416,0,0.33273777244905806
2024-11-12,CLNX,32.47,0,0,0.20625209133561354,0,0.3234825710734767
2024-11-13,CLNX,31.68,0,0,0.22094288202423745,0,0.3147129973258717
2024-11-14,CLNX,32.01,0,0,0.1770903298546113,0,0.3284712511016583
2024-11-15,CLNX,31.72,0,0,0.14505375397565315,0,0.31565269096419696
2024-11-18,CLNX,31.5,0,0,0.14745000054867535,0,0.3000508887820008
2024-11-19,CLNX,32.1,0,0,0.15873964631762533,0,0.30499428894718816
2024-11-20,CLNX,32.06,0,0,0.15646109137827155,0,0.3248794350171662
2024-11-21,CLNX,31.54,0,0,0.1606742463133515,0,0.3099606908711083
2024-11-22,CLNX,32.54,1,0,0.16791132828899222,0,0.2980189177298395
2024-11-25,CLNX,33.28,1,0,0.1695968316401343,0,0.3312999869074763
2024-11-26,CLNX,33.2,1,0,0.17489889141137277,0,0.31013798576370966
2024-11-27,CLNX,33.41,1,0,0.19161282819199713,0,0.2969746594212408
2024-11-28,CLNX,33.92,1,0,0.1917510951147322,0,0.3057702757868605
2024-11-29,CLNX,33.98,1,0,0.19137835973379963,0,0.31052283158944355
2024-12-02,CLNX,33.9,1,0,0.21701057990970657,0,0.3458607188417475
2024-12-03,CLNX,33.54,1,0,0.22108237890615207,0,0.34259642761547626
2024-12-04,CLNX,33.33,1,0,0.20627821695304754,0,0.3395013069098237
2024-12-05,CLNX,34.21,1,0,0.20146147325893504,0,0.3406765184713737
2024-12-06,CLNX,33.9,1,0,0.21436852217162838,0,0.3498534693342539
2024-12-09,CLNX,33.54,1,0,0.21619834928449524,0,0.32552654145991833
2024-12-10,CLNX,33.22,1,0,0.18400864997529942,0,0.33917649525791854
2024-12-11,CLNX,33.17,1,0,0.18428853478026705,0,0.33017092157945244
2024-12-12,CLNX,32.98,1,0,0.1893460700392322,0,0.3424615944779993
2024-12-13,CLNX,32.32,1,0,0.20092685005265243,0,0.34102312841138344
2024-12-16,CLNX,31.6,0,0,0.1912450291368816,0,0.32886122472831597
2024-12-17,CLNX,30.97,0,0,0.184292784451909,0,0.316423349944715
2024-12-18,CLNX,30.45,0,0,0.11407992844879337,0,0.3145860399350564
2024-12-19,CLNX,29.64,0,0,0.11948950124167132,0,0.3180515749532266
2024-12-20,CLNX,30.3,0,0,0.13922977111284382,0,0.3139499615246123
2024-12-23,CLNX,30.5,0,0,0.1315548004952499,0,0.3312832974519147
2024-12-24,CLNX,30.61,0,0,0.13975567989583923,0,0.3265029044565879
2024-12-27,CLNX,30.56,0,0,0.13731195823494308,0,0.3264022211069074
2024-12-30,CLNX,30.45,0,0,0.13783476191670924,0,0.3157543546074044
2024-12-31,CLNX,30.51,0,0,0.12018420583807014,0,0.32732307820550327
2025-01-02,CLNX,31.18,0,0,0.32424882328118115,1,0.5095905220527277
2025-01-03,CLNX,30.64,0,0,0.3460515968712134,0,0.48398902368647234
2025-01-06,CLNX,30.24,0,0,0.3670923188827356,0,0.47546688390541475
2025-01-07,CLNX,29.52,0,0,0.3596606693275543,0,0.47901296213810857
2025-01-08,CLNX,28.72,0,0,0.33155131019341666,0,0.4841786697693984
2025-01-09,CLNX,28.77,0,0,0.2897501517519167,0,0.4983286704724497
2025-01-10,CLNX,28.95,0,0,0.2794602317464614,1,0.5007035581627983
2025-01-13,CLNX,28.72,0,0,0.28250574822639346,0,0.45933134549028515
2025-01-14,CLNX,28.84,0,0,0.29874063220630837,0,0.4923517201474858
2025-01-15,CLNX,30.98,0,0,0.3167882471986294,1,0.5224943915878001
2025-01-16,CLNX,31.55,0,0,0.3252048825085294,1,0.5415030888198858
2025-01-17,CLNX,32.13,0,0,0.4014055295561384,1,0.529246267883987
2025-01-20,CLNX,32.1,0,0,0.43141468349822765,1,0.5258657898374999
2025-01-21,CLNX,31.98,0,0,0.43165335793471454,1,0.5082799047029042
2025-01-22,CLNX,32.1,0,0,0.40989463106002855,1,0.5263667856154705
2025-01-23,CLNX,31.75,0,0,0.4311452246902138,1,0.5141033768684728
2025-01-24,CLNX,31.34,0,0,0.445470667327791,1,0.5022190414775403
2025-01-27,CLNX,32.26,0,0,0.41968651675637925,1,0.5334753736405481
2025-01-28,CLNX,32.62,0,0,0.4433435041222215,1,0.5280379570205856
2025-01-29,CLNX,32.37,0,0,0.46133536271571,1,0.5152523801199842
2025-01-30,CLNX,32.95,0,0,0.4900758098235933,1,0.5323602642555217
2025-01-31,CLNX,32.39,0,0,0.4766266802261538,1,0.5221776714831574
2025-02-03,CLNX,32.38,0,0,0.47152416956928545,1,0.535104212682068
2025-02-04,CLNX,31.97,0,0,0.48364464293636655,1,0.5217564402106831
2025-02-05,CLNX,32.5,0,0,0.4838829473029576,1,0.5260349295827892
2025-02-06,CLNX,32.41,0,0,0.4679168122204838,1,0.5271379012369276
2025-02-07,CLNX,31.85,0,1,0.5343211724145167,1,0.5351492032886753
2025-02-10,CLNX,32.08,0,1,0.5340227759067135,1,0.5515443035653208
2025-02-11,CLNX,31.87,0,1,0.5287228004382493,1,0.5397846227496444
2025-02-12,CLNX,31.79,0,1,0.506146997275177,1,0.5181757726695305
2025-02-13,CLNX,32.11,0,0,0.48400029304209974,1,0.5088909089849714
2025-02-14,CLNX,31.86,0,0,0.47822020242450963,0,0.4725298263228251
2025-02-17,CLNX,31.24,0,0,0.45842889089990563,0,0.4807963914603609
2025-02-18,CLNX,31.2,0,0,0.4677024177508619,0,0.4867178745150675
2025-02-19,CLNX,31.09,0,0,0.4356085262629542,0,0.4776352794827534
2025-02-20,CLNX,30.91,0,0,0.40323428104762227,0,0.48129640539368457
2025-02-21,CLNX,31.76,0,0,0.39042935870652523,1,0.5125402401607684
2025-02-24,CLNX,32.34,0,0,0.3986353184271401,1,0.5091999937569799
2025-02-25,CLNX,32.84,0,0,0.3852012494981157,1,0.5020363416253187
2025-02-26,CLNX,33.92,1,0,0.3974536048352866,1,0.5304420996490328
2025-02-27,CLNX,33.78,1,0,0.4130200562858444,1,0.5423769480017743
2025-02-28,CLNX,34.44,1,0,0.4165163962950294,1,0.5272745230771996
2025-03-03,CLNX,34.23,1,0,0.38963655535190467,0,0.37762206324931463
2025-03-04,CLNX,34.9,1,0,0.3749756524067724,0,0.3771503927964883
2025-03-05,CLNX,33.34,0,0,0.41535139073591193,0,0.4095564092436375
2025-03-06,CLNX,31.22,0,0,0.44122993085027173,0,0.425679475802825
2025-03-07,CLNX,31.85,0,0,0.3843852110192252,0,0.4043092048843353
2025-03-10,CLNX,31.42,0,0,0.3344266570462495,0,0.41324272786042726
2025-03-11,CLNX,31.22,0,0,0.3367578296646177,0,0.4033529523236532
2025-03-12,CLNX,31.7,0,0,0.4012350132585837,0,0.38572245930038707
2025-03-13,CLNX,32.02,0,0,0.4298706054461562,0,0.37104445353601156
2025-03-14,CLNX,32.18,0,0,0.421484696730421,0,0.36012789548486346
2025-03-17,CLNX,32.75,0,0,0.47050020089710193,0,0.342509988559663
2025-03-18,CLNX,32.82,0,0,0.49920488961179066,0,0.37617126553106767
2025-03-19,CLNX,32.48,0,1,0.5003538640938824,0,0.3256221119749884
2025-03-20,CLNX,32.69,0,0,0.49764064684033926,0,0.3163248937713717
2025-03-21,CLNX,32.72,0,1,0.5059031770964638,0,0.3300299830749311
2025-03-24,CLNX,32.52,0,1,0.5096344950690427,0,0.3317888416789449
2025-03-25,CLNX,32.46,0,1,0.5180573660170242,0,0.34052887607595766
2025-03-26,CLNX,32.36,0,1,0.5048643000178745,0,0.35037973044475407
2025-03-27,CLNX,32.63,0,0,0.45169251406890254,0,0.3456579965204439
2025-03-28,CLNX,33.19,0,0,0.4507406760395009,0,0.39541586124797584
2025-03-31,CLNX,32.83,0,0,0.4583963790177107,0,0.3876496047524164
2025-04-01,CLNX,33.55,0,1,0.5076549124169869,0,0.2933335635722025
2025-04-02,CLNX,33.5,0,0,0.488035605911667,0,0.286109889859791
2025-04-03,CLNX,35.25,1,0,0.3976852745140609,0,0.31097708362083304
2025-04-04,CLNX,33.88,1,0,0.327187426195693,0,0.2978238718612828
2025-04-07,CLNX,31.35,0,0,0.3731004599376151,0,0.2727163421055838
2025-04-08,CLNX,31.6,0,0,0.2703671667635027,0,0.27339013007746416
2025-04-09,CLNX,30.38,0,0,0.3519254008747,0,0.32045072927030405
2025-04-10,CLNX,31.64,0,0,0.25229741483016543,0,0.29304349761652654
2025-04-11,CLNX,31.59,0,0,0.29036439331850294,0,0.31612932956498985
2025-04-14,CLNX,32.72,0,0,0.39526313287680365,0,0.28043554171869106
2025-04-15,CLNX,33.67,0,0,0.3497112971542867,0,0.29964205977048003
2025-04-16,CLNX,34.43,0,0,0.3816347419320175,0,0.28719147550838037
2025-04-17,CLNX,34.95,0,0,0.401685517773534,0,0.3121248870727216
2025-04-22,CLNX,35.56,0,0,0.44892738047826947,0,0.29350894433431773
2025-04-23,CLNX,34.96,0,0,0.4380485984431706,0,0.3007746099965944
2025-04-24,CLNX,35.11,0,0,0.4632839554200756,0,0.2980841136598665
2025-04-25,CLNX,34.65,0,0,0.47646818768642263,0,0.29167568637954827
2025-04-28,CLNX,34.79,0,0,0.4702837681516049,0,0.2936358538224788
2025-04-29,CLNX,35.19,0,0,0.481606911217686,0,0.296383660911917
2025-04-30,CLNX,35.64,0,0,0.48931811897377464,0,0.2950069880320778
2025-05-02,CLNX,35.26,0,1,0.5212301001577301,0,0.28581247631757295
2025-05-05,CLNX,35.52,0,1,0.5048595073348372,0,0.2953512349970787
2025-05-06,CLNX,35.21,0,0,0.48833178957430684,0,0.2680448901701628
2025-05-07,CLNX,34.78,0,0,0.45818679766909776,0,0.28694167255452624
2025-05-08,CLNX,34.5,0,0,0.40485641441007625,0,0.27698978818657943
2025-05-09,CLNX,33.41,0,0,0.4763872465383758,0,0.27633352942241707
2025-05-12,CLNX,32.42,0,0,0.4579006623075009,0,0.2267785018309748
2025-05-13,CLNX,32.55,0,0,0.4565080704265751,0,0.24017840678514554
2025-05-14,CLNX,32.31,0,0,0.41418880931453284,0,0.2344949212413663
2025-05-15,CLNX,33.14,0,0,0.4406871857734162,0,0.24298136399147252
2025-05-16,CLNX,33.31,0,0,0.4450348165389672,0,0.23929222874617806
2025-05-19,CLNX,33.27,0,0,0.44687542795891466,0,0.2531427543355753
2025-05-20,CLNX,33.76,0,0,0.42485524549212766,0,0.2523506376564394
2025-05-21,CLNX,33.5,0,0,0.38745921282442797,0,0.2822982393027109
2025-05-22,CLNX,33.07,0,0,0.353586372722281,0,0.251462999809887
2025-05-23,CLNX,33.29,0,0,0.3414484591048929,0,0.2777012067273157
2025-05-26,CLNX,33.5,0,0,0.3239081038775229,0,0.29157900020968847
2025-05-27,CLNX,33.61,0,0,0.3444717711674723,0,0.262238127895218
2025-05-28,CLNX,33.24,0,0,0.3509152236325809,0,0.28556131044767297
2025-05-29,CLNX,33.36,0,0,0.35457702617516484,0,0.27085508906192207
2025-05-30,CLNX,33.72,0,0,0.31809413964651145,0,0.27562469063625966
2025-06-02,CLNX,33.98,0,0,0.3910192465744252,0,0.24828805109628793
2025-06-03,CLNX,33.88,0,0,0.46302391750322874,0,0.24021946027049854
2025-06-04,CLNX,34.06,0,0,0.4631147977993433,0,0.23700525831338246
2025-06-05,CLNX,34.1,0,0,0.4599731231809671,0,0.22674099871407757
2025-06-06,CLNX,33.68,0,0,0.46240930039478473,0,0.23577096603485279
2025-06-09,CLNX,33.51,0,0,0.4427723449325711,0,0.19765532558819437
2025-06-10,CLNX,33.75,0,0,0.45213522658415384,0,0.2076244579991115
2025-06-11,CLNX,33.59,0,0,0.432702221376621,0,0.1921449663869781
2025-06-12,CLNX,33.05,0,0,0.431593027209631,0,0.21234835750205147
2025-06-13,CLNX,32.97,0,0,0.3936979434728908,0,0.23446059286759058
2025-06-16,CLNX,32.77,0,0,0.395587223058832,0,0.20774439247153828
2025-06-17,CLNX,32.9,0,0,0.36191897874150963,0,0.2415579152993339
2025-06-18,CLNX,32.84,0,0,0.36489336314088816,0,0.21541663232907596
2025-06-19,CLNX,32.55,0,0,0.361020064419675,0,0.24194668342288775
2025-06-20,CLNX,32.66,0,0,0.3718029418984195,0,0.2202059855365539
2025-06-23,CLNX,33.17,0,0,0.376594719508912,0,0.21476443122503117
2025-06-24,CLNX,33.55,0,0,0.3888043907162626,0,0.2023687980262775
2025-06-25,CLNX,32.85,0,0,0.40247806154883575,0,0.2123650927920229
2025-06-26,CLNX,33.0,0,0,0.42749727326276227,0,0.20861244488106445
2025-06-27,CLNX,32.84,0,0,0.3938149958357433,0,0.24587137132562295
2025-06-30,CLNX,32.95,0,0,0.3815467759811896,0,0.23496276643906422
2025-07-01,CLNX,34.09,1,0,0.37504425481954295,0,0.31287156751071016
2025-07-02,CLNX,33.61,1,0,0.44745711597183324,0,0.32812317746422864
2025-07-03,CLNX,33.33,1,1,0.536067653946536,0,0.3066498922267337
2025-07-04,CLNX,33.25,1,1,0.5058109404617993,0,0.2760255998237663
2025-07-07,CLNX,32.78,0,1,0.5354178887526679,0,0.27689368988962737
2025-07-08,CLNX,32.31,0,1,0.5023791163720874,0,0.29864607051697384
2025-07-09,CLNX,32.35,0,1,0.5204322815489792,0,0.3013952248819967
2025-07-10,CLNX,32.3,0,0,0.48078676642399937,0,0.33583475264331325
2025-07-11,CLNX,32.25,0,0,0.46537081841791406,0,0.33503827646081386
2025-07-14,CLNX,32.34,0,0,0.4501529601296882,0,0.3324400345779803
2025-07-15,CLNX,32.04,0,0,0.44683028329383034,0,0.3487037040266761
2025-07-16,CLNX,32.1,0,0,0.4258776759370581,0,0.33842585751744
2025-07-17,CLNX,32.53,0,0,0.4338611158467074,0,0.3353550111809139
2025-07-18,CLNX,32.87,0,0,0.44221277901984085,0,0.35027551733493434
2025-07-21,CLNX,33.08,1,0,0.4608391270686246,0,0.33608266608347764
2025-07-22,CLNX,33.6,1,0,0.469779637524565,0,0.33774424270969633
2025-07-23,CLNX,33.19,1,0,0.4570362974440921,0,0.3505897780903106
2025-07-24,CLNX,33.14,1,0,0.4662083381711624,0,0.34118637682255115
2025-07-25,CLNX,32.15,0,0,0.4763456758709409,0,0.35351030366792674
2025-07-28,CLNX,32.2,0,0,0.46838375056297993,0,0.3483038805205075
2025-07-29,CLNX,31.15,0,0,0.4452406687772991,0,0.36087181637691496
2025-07-30,CLNX,31.37,0,0,0.44027747183173294,0,0.35881848444555736
2025-07-31,CLNX,31.0,0,0,0.41127926531136705,0,0.3519991307741997
2025-08-01,CLNX,31.39,0,0,0.4293581981344086,0,0.34095188554159955
2025-08-04,CLNX,31.14,0,0,0.4480339318004252,0,0.34205997013317563
2025-08-05,CLNX,30.84,0,0,0.47588944753896173,0,0.33843985686177713
2025-08-06,CLNX,30.45,0,0,0.4677612391303303,0,0.35240838101217203
2025-08-07,CLNX,30.46,0,0,0.45591091501429687,0,0.34062607287931607
2025-08-08,CLNX,30.1,0,0,0.4424873579287211,0,0.35751179069041933
2025-08-11,CLNX,30.09,0,0,0.445785436776436,0,0.34284309600995905
2025-08-12,CLNX,29.72,0,0,0.4397360124935095,0,0.35178699296853344
2025-08-13,CLNX,29.99,0,0,0.4504997486892612,0,0.35537402209341284
2025-08-14,CLNX,30.23,0,0,0.4410282368753349,0,0.3469210323830039
2025-08-15,CLNX,30.5,0,0,0.44517085037948695,0,0.3499416815633879
2025-08-18,CLNX,30.15,0,0,0.44128831698286203,0,0.34760966997730514
2025-08-19,CLNX,30.34,0,0,0.44356446439283564,0,0.34524195522120477
2025-08-20,CLNX,30.24,0,0,0.41469962663137155,0,0.34537858600828414
2025-08-21,CLNX,29.92,0,0,0.4184781764740049,0,0.34326818325901354
2025-08-22,CLNX,31.03,0,0,0.409970093229831,0,0.3634086406628486
2025-08-25,CLNX,31.14,0,0,0.4321726216968905,0,0.38262792950653
2025-08-26,CLNX,30.86,0,0,0.43111257804695036,0,0.3372982296331974
2025-08-27,CLNX,30.91,0,0,0.4543423033002967,0,0.34666167484564425
2025-08-28,CLNX,31.04,0,0,0.4437068455012776,0,0.3466664563647533
2025-08-29,CLNX,30.39,0,0,0.4342007477370483,0,0.3604437453251512
2025-09-01,CLNX,30.57,0,0,0.4522136601824758,0,0.3330148127805901
2025-09-02,CLNX,29.66,0,0,0.44345782667191336,0,0.35980619172644374
2024-06-03,ELE,18.52,0,0,0.31874591228315063,0,0.3676224727510152
2024-06-04,ELE,18.7,0,0,0.3255556908139758,0,0.37409856113165835
2024-06-05,ELE,18.645,0,0,0.35926833419262755,0,0.38047529210247333
2024-06-06,ELE,18.705,0,0,0.3609378599279002,0,0.3736343302410789
2024-06-07,ELE,18.435,0,0,0.3936417453165453,0,0.37273218869763686
2024-06-10,ELE,18.545,0,0,0.3582773625111253,0,0.36123609945032736
2024-06-11,ELE,18.255,0,0,0.3692248768976307,0,0.3662338108401225
